phase,time_sec,,disaDegC,weight,fuel,palt_m,palt_ft,ktas,kcas,dist_km,dist_nm,grad_deg,roc_mps,prop1_J,prop1_Cp,prop1_eta,prop1_thrust_N,prop1_rpm,prop1_power_W,turb1_FuelFlow_kgph,turb1_power_kW,turb1_JetThrust_N,,turb1_pla,gearBox1_PowerIn_W,gearBox1_PowerOut_W,motor1_1_powerOut_W,motor1_1_powerDraw_W,,,motor1_1_pla,prop2_J,prop2_Cp,prop2_eta,prop2_thrust_N,prop2_rpm,prop2_power_W,turb2_FuelFlow_kgph,turb2_power_kW,turb2_JetThrust_N,turb2_pla,gearBox2_PowerIn_W,gearBox2_PowerOut_W,motor2_1_powerOut_W,motor2_1_powerDraw_W,motor2_1_pla,prop3_J,prop3_Cp,prop3_eta,prop3_thrust_N,prop3_rpm,prop3_power_W,turb3_FuelFlow_kgph,turb3_power_kW,turb3_JetThrust_N,turb3_pla,gearBox3_PowerIn_W,gearBox3_PowerOut_W,motor3_1_powerOut_W,motor3_1_powerDraw_W,,motor3_1_pla,prop4_J,prop4_Cp,prop4_eta,prop4_thrust_N,prop4_rpm,prop4_power_W,turb4_FuelFlow_kgph,turb4_power_kW,turb4_JetThrust_N,turb4_pla,gearBox4_PowerIn_W,gearBox4_PowerOut_W,motor4_1_powerOut_W,motor4_1_powerDraw_W,motor4_1_pla,electricON,turbineON,fuelFlowSum_kgph,powerElecOutSum_W,powerElecDrawSum_W,powerTurbSum_W,propThrustSum_N,turbThrustSum_N,totalThrustSum_N,batt1_soc,batt1_temp_degC,batt1_voltage,,batt1_current,,batt1_power_W,,,,batt1_CRate,batt1_heatRate_W,batt1_eta,batt1_OCV,Cell_OCV,Cell_ir0,batt1_cooling_W,batt_minSOC,batt_minVoltage,mach,satDegC,cd,cl
start,0,,0,37689.81806,1133.308941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,25,635.9243243,,172.9730891,,109997.7948,109.9977948,182.1370604,72.13706041,0.067147938,700.8296317,0.993628694,642.4715156,,#DIV/0!,0,0.9,635.9243243,0,15,,
taxi-out,50,0.833333333,0,37689.81806,1133.308941,0,0,0.416666667,0.416666667,0,0,0,0,0,0,0,-0.006796379,0,0,0,0,0,,-99,15000,3612.392704,15000,18034.2651,182.1370604,0.83175,0.15,0,0,0,-0.006796379,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,0,0,0,-0.006796379,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,,0.15,0,0,0,-0.006796379,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,1,0,0,60000,72137.06041,0,-0.027185517,0,-0.027185517,0.899544142,25.00044812,854.4459803,,84.54670249,,72240.5901,72.2405901,182.1370604,,0.032820925,53.75234184,0.999255926,855.12,,#DIV/0!,0,0.899544142,854.4459803,0.000629902,15,0,0
taxi-out,100,1.666666667,0,37689.81806,1133.308941,0,0,0.833333333,0.833333333,0,0,0,0,0,0,0,-0.027185517,0,0,0,0,0,,-99,15000,3612.392704,15000,18034.2651,182.1370604,0.83175,0.15,0,0,0,-0.027185517,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,0,0,0,-0.027185517,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,,0.15,0,0,0,-0.027185517,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,1,0,0,60000,72137.06041,0,-0.108742069,0,-0.108742069,0.899088244,25.00089629,854.369362,,84.55428313,,72240.58893,72.24058893,182.1370604,,0.032823868,53.75975971,0.999255823,855.0434159,,#DIV/0!,0,0.899088244,854.369362,0.001259804,15,0,0
taxi-out,150,2.5,0,37689.81806,1133.308941,0,0,1.25,1.25,0,0,0,0,0,0,0,-0.061167414,0,0,0,0,0,,-99,15000,3612.392704,15000,18034.2651,182.1370604,0.83175,0.15,0,0,0,-0.061167414,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,0,0,0,-0.061167414,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,,0.15,0,0,0,-0.061167414,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,1,0,0,60000,72137.06041,0,-0.244669656,0,-0.244669656,0.898632304,25.00134453,854.2927369,,84.5618658,,72240.58777,72.24058777,182.1370604,,0.032826811,53.76718004,0.999255721,854.9668249,,#DIV/0!,0,0.898632304,854.2927369,0.001889706,15,0,0
taxi-out,200,3.333333333,0,37689.81806,1133.308941,0,0,1.666666667,1.666666667,0,0,0,0,0,0,0,-0.108742069,0,0,0,0,0,,-99,15000,3612.392704,15000,18034.2651,182.1370604,0.83175,0.15,0,0,0,-0.108742069,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,0,0,0,-0.108742069,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,,0.15,0,0,0,-0.108742069,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,1,0,0,60000,72137.06041,0,-0.434968277,0,-0.434968277,0.898176324,25.00179283,854.2161048,,84.56945051,,72240.58661,72.24058661,182.1370604,,0.032829756,53.77460283,0.999255618,854.8902271,,#DIV/0!,0,0.898176324,854.2161048,0.002519608,15,0,0
taxi-out,250,4.166666667,0,37689.81806,1133.308941,0,0,2.083333333,2.083333333,0,0,0,0,0,0,0,-0.169909483,0,0,0,0,0,,-99,15000,3612.392704,15000,18034.2651,182.1370604,0.83175,0.15,0,0,0,-0.169909483,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,0,0,0,-0.169909483,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,,0.15,0,0,0,-0.169909483,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,1,0,0,60000,72137.06041,0,-0.679637933,0,-0.679637933,0.897720303,25.0022412,854.1394659,,84.57703727,,72240.58544,72.24058544,182.1370604,,0.032832701,53.78202809,0.999255515,854.8136224,,#DIV/0!,0,0.897720303,854.1394659,0.003149509,15,0,0
taxi-out,300,5,0,37689.81806,1133.308941,0,0,2.5,2.5,0,0,0,0,0,0,0,-0.244669656,0,0,0,0,0,,-99,15000,3612.392704,15000,18034.2651,182.1370604,0.83175,0.15,0,0,0,-0.244669656,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,0,0,0,-0.244669656,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,,0.15,0,0,0,-0.244669656,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,1,0,0,60000,72137.06041,0,-0.978678624,0,-0.978678624,0.897264241,25.00268962,854.0628201,,84.58462607,,72240.58428,72.24058428,182.1370604,,0.032835647,53.78945581,0.999255412,854.7370108,,#DIV/0!,0,0.897264241,854.0628201,0.003779411,15,0,0
taxi-out,350,5.833333333,0,37689.81806,1133.308941,0,0,2.916666667,2.916666667,0,0,0,0,0,0,0,-0.333022587,0,0,0,0,0,,-99,15000,3612.392704,15000,18034.2651,182.1370604,0.83175,0.15,0,0,0,-0.333022587,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,0,0,0,-0.333022587,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,,0.15,0,0,0,-0.333022587,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,1,0,0,60000,72137.06041,0,-1.332090349,0,-1.332090349,0.896808137,25.00313811,853.9861674,,84.59221691,,72240.58311,72.24058311,182.1370604,,0.032838594,53.796886,0.999255309,854.6603924,,#DIV/0!,0,0.896808137,853.9861674,0.004409313,15,0,0
taxi-out,400,6.666666667,0,37689.81806,1133.308941,0,0,3.333333333,3.333333333,0,0,0,0,0,0,0,-0.434968277,0,0,0,0,0,,-99,15000,3612.392704,15000,18034.2651,182.1370604,0.83175,0.15,0,0,0,-0.434968277,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,0,0,0,-0.434968277,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,,0.15,0,0,0,-0.434968277,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,1,0,0,60000,72137.06041,0,-1.73987311,0,-1.73987311,0.896351993,25.00358666,853.9095079,,84.59980979,,72240.58195,72.24058195,182.1370604,,0.032841541,53.80431866,0.999255206,854.5837671,,#DIV/0!,0,0.896351993,853.9095079,0.005039215,15,0,0
taxi-out,450,7.5,0,37689.81806,1133.308941,0,0,3.75,3.75,0,0,0,0,0,0,0,-0.550506726,0,0,0,0,0,,-99,15000,3612.392704,15000,18034.2651,182.1370604,0.83175,0.15,0,0,0,-0.550506726,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,0,0,0,-0.550506726,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,,0.15,0,0,0,-0.550506726,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,1,0,0,60000,72137.06041,0,-2.202026904,0,-2.202026904,0.895895809,25.00403527,853.8328414,,84.60740472,,72240.58078,72.24058078,182.1370604,,0.032844489,53.81175378,0.999255104,854.5071349,,#DIV/0!,0,0.895895809,853.8328414,0.005669117,15,0,0
taxi-out,500,8.333333333,0,37689.81806,1133.308941,0,0,4.166666667,4.166666667,0,0,0,0,0,0,0,-0.679637933,0,0,0,0,0,,-99,15000,3612.392704,15000,18034.2651,182.1370604,0.83175,0.15,0,0,0,-0.679637933,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,0,0,0,-0.679637933,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,,0.15,0,0,0,-0.679637933,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,1,0,0,60000,72137.06041,0,-2.718551734,0,-2.718551734,0.895439583,25.00448394,853.7561681,,84.6150017,,72240.57961,72.24057961,182.1370604,,0.032847439,53.81919138,0.999255001,854.4304958,,#DIV/0!,0,0.895439583,853.7561681,0.006299019,15,0,0
taxi-out,550,9.166666667,0,37689.81806,1133.308941,0,0,4.583333333,4.583333333,0,0,0,0,0,0,0,-0.822361899,0,0,0,0,0,,-99,15000,3612.392704,15000,18034.2651,182.1370604,0.83175,0.15,0,0,0,-0.822361899,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,0,0,0,-0.822361899,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,,0.15,0,0,0,-0.822361899,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,1,0,0,60000,72137.06041,0,-3.289447598,0,-3.289447598,0.894983316,25.00493267,853.6794879,,84.62260072,,72240.57845,72.24057845,182.1370604,,0.032850388,53.82663145,0.999254898,854.3538499,,#DIV/0!,0,0.894983316,853.6794879,0.006928921,15,0,0
taxi-out,600,10,0,37689.81806,1133.308941,0,0,5,5,0,0,0,0,0,0,0,-0.978678624,0,0,0,0,0,,-99,15000,3612.392704,15000,18034.2651,182.1370604,0.83175,0.15,0,0,0,-0.978678624,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,0,0,0,-0.978678624,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,,0.15,0,0,0,-0.978678624,0,0,0,0,0,-99,15000,3612.392704,15000,18034.2651,0.15,1,0,0,60000,72137.06041,0,-3.914714496,0,-3.914714496,0.894527008,25.00538147,853.6028008,,84.63020179,,72240.57728,72.24057728,8225.174354,,0.032853339,53.83407399,0.999254795,854.2771971,,#DIV/0!,0,0.894527008,853.6028008,0.007558823,15,0,0
takeoff,615,10.25,0,37689.81806,1133.308941,0,0,30,30,0,0,0,0,0.195066615,0.193658972,0.273210172,32076.31388,1198.8,1842620,0,0,0,,-99,1865000,1842620,1865000,2028793.588,8225.174354,0.919265523,30,0.195066615,0.193658972,0.273210172,32076.31388,1198.8,1842620,0,0,0,-99,1865000,1842620,1865000,2028793.588,30,0.195066615,0.193658972,0.273210172,32076.31388,1198.8,1842620,0,0,0,-99,1865000,1842620,1865000,2028793.588,,30,0.195066615,0.193658972,0.273210172,32076.31388,1198.8,1842620,0,0,0,-99,1865000,1842620,1865000,2028793.588,30,1,0,0,7460000,8115174.354,0,128305.2555,0,128305.2555,0.877683062,26.95617931,777.804438,,10433.54882,,8115260.574,8115.260574,8224.752612,,4.05029069,780007.0098,0.903883923,854.2005374,,#DIV/0!,0,0.877683062,777.804438,0.045352936,15,0,0
takeoff,630,10.5,0,37689.81806,1133.308941,0,0,60,60,0,0,0,0,0.390108308,0.193584332,0.507720825,29679.46387,1198.8,1842620,0,0,0,,-99,1865000,1842620,1865000,2028688.153,8224.752612,0.9193133,30,0.390108308,0.193584332,0.507720825,29679.46387,1198.8,1842620,0,0,0,-99,1865000,1842620,1865000,2028688.153,30,0.390108308,0.193584332,0.507720825,29679.46387,1198.8,1842620,0,0,0,-99,1865000,1842620,1865000,2028688.153,,30,0.390108308,0.193584332,0.507720825,29679.46387,1198.8,1842620,0,0,0,-99,1865000,1842620,1865000,2028688.153,30,1,0,0,7460000,8114752.612,0,118717.8555,0,118717.8555,0.86077736,28.91563931,775.0177331,,10470.52193,,8114840.168,8114.840168,8224.358438,,4.064643605,783470.4831,0.903452136,851.3707545,,#DIV/0!,0,0.86077736,775.0177331,0.090705873,15,0,0
takeoff,645,10.75,0,37689.81806,1133.308941,0,0,90,90,0,0,0,0,0.585137385,0.193596929,0.660930018,25902.77798,1198.8,1842620,0,0,0,,-99,1865000,1842620,1865000,2028589.61,8224.358438,0.919357957,30,0.585137385,0.193596929,0.660930018,25902.77798,1198.8,1842620,0,0,0,-99,1865000,1842620,1865000,2028589.61,30,0.585137385,0.193596929,0.660930018,25902.77798,1198.8,1842620,0,0,0,-99,1865000,1842620,1865000,2028589.61,,30,0.585137385,0.193596929,0.660930018,25902.77798,1198.8,1842620,0,0,0,-99,1865000,1842620,1865000,2028589.61,30,1,0,0,7460000,8114358.438,0,103611.1119,0,103611.1119,0.843817755,30.87258536,772.791787,,10500.17675,,8114450.352,8114.450352,8224.043671,0.991901273,4.076155569,782465.3082,0.903571373,848.5305965,,#DIV/0!,0,0.843817755,772.791787,0.136058809,15,0,0
takeoff,660,11,0,37689.81806,1133.308941,0,0,120,120,0,0,0,0,0.780241538,0.193622449,0.761806917,22270.50191,1198.8,1842620,0,0,0,,-99,1865000,1842620,1865000,2028510.918,8224.043671,0.919393622,30,0.780241538,0.193622449,0.761806917,22270.50191,1198.8,1842620,0,0,0,-99,1865000,1842620,1865000,2028510.918,30,0.780241538,0.193622449,0.761806917,22270.50191,1198.8,1842620,0,0,0,-99,1865000,1842620,1865000,2028510.918,,30,0.780241538,0.193622449,0.761806917,22270.50191,1198.8,1842620,0,0,0,-99,1865000,1842620,1865000,2028510.918,30,1,0,0,7460000,8114043.671,0,89082.00766,0,89082.00766,0.826820115,32.81968959,771.4904478,,10517.48994,,8114143.022,8114.143022,5186.142132,,4.082876529,778530.1566,0.904052695,846.2266569,,#DIV/0!,0,0.826820115,771.4904478,0.181411746,15,0,0
climb-hybrid,688.1898652,11.46983109,0,37689.81806,1133.308941,276.3519912,906.6666667,182.356094,180,2.640036598,1.425505882,3.347767922,5.478280718,1.30931557,0.174302222,0.876581992,10809.15257,1091.445678,1180815.451,0,0,0,,-99,1200000,1180815.451,1200000,1269035.533,5186.142132,0.9456,12,1.30931557,0.174302222,0.876581992,10809.15257,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1269035.533,12,1.30931557,0.174302222,0.876581992,10809.15257,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1269035.533,,12,1.30931557,0.174302222,0.876581992,10809.15257,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1269035.533,12,1,0,0,4800000,5076142.132,0,43236.61026,0,43236.61026,0.807081841,34.22892502,797.7728509,3.798918338,6500.729339,14.51055656,5186105.377,5186.105377,5186.057172,,2.523575054,299825.1454,0.942186839,844.8702452,4.023191644,0.015455872,0,0.807081841,797.7728509,0.276542791,13.20371206,0.047175271,0.830556862
climb-hybrid,716.5625576,11.94270929,0,37689.81806,1133.308941,430.7839862,1413.333333,183.6919001,180,5.316784036,2.870834034,3.30195652,5.442979928,1.319196937,0.177057201,0.876987819,10736.29231,1091.445678,1180815.451,0,0,0,,-99,1200000,1180815.451,1200000,1269014.293,5186.057172,0.945615827,12,1.319196937,0.177057201,0.876987819,10736.29231,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1269014.293,12,1.319196937,0.177057201,0.876987819,10736.29231,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1269014.293,5146057.172,12,1.319196937,0.177057201,0.876987819,10736.29231,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1269014.293,12,1,0,0,4800000,5076057.172,0,42945.16926,0,42945.16926,0.787126733,35.71490925,792.4986949,3.773803309,6543.923572,14.60697226,5186050.89,5186.05089,5185.603457,,2.540343002,314116.7891,0.939430446,843.2951309,4.0156911,0.016559749,0,0.787126733,792.4986949,0.279058085,12.19990409,0.047190694,0.83084596
climb-hybrid,745.1238782,12.4187313,0,37689.81806,1133.308941,585.2159813,1920,185.0416729,180,8.031250954,4.336529078,3.256172871,5.407032718,1.329069876,0.179812174,0.877393237,10663.44634,1091.445678,1180815.451,0,0,0,,-99,1200000,1180815.451,1200000,1268900.864,5185.603457,0.945700357,12,1.329069876,0.179812174,0.877393237,10663.44634,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268900.864,12,1.329069876,0.179812174,0.877393237,10663.44634,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268900.864,5416902.286,12,1.329069876,0.179812174,0.877393237,10663.44634,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268900.864,12,1,0,0,4800000,5075603.457,0,42653.78536,0,42653.78536,0.766885537,37.25998516,785.5938034,3.740922873,6600.860267,14.7340631,5185594.923,5185.594923,5185.01016,,2.562445756,324450.9373,0.937432263,838.4045823,3.992402773,0.017067926,0,0.766885537,785.5938034,0.281604363,11.19609612,0.047206459,0.831141368
climb-hybrid,773.879863,12.89799772,0,37689.81806,1133.308941,739.6479763,2426.666667,186.4055939,180,10.78448734,5.823157964,3.210417935,5.370429713,1.338934154,0.182567141,0.877798236,10590.61479,1091.445678,1180815.451,0,0,0,,-99,1200000,1180815.451,1200000,1268752.54,5185.01016,0.945810914,12,1.338934154,0.182567141,0.877798236,10590.61479,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268752.54,12,1.338934154,0.182567141,0.877798236,10590.61479,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268752.54,,12,1.338934154,0.182567141,0.877798236,10590.61479,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268752.54,12,1,0,0,4800000,5075010.16,0,42362.45918,0,42362.45918,0.746332196,38.82796163,778.9584358,3.709325885,6656.326788,14.85787229,5185001.903,5185.001903,5184.438848,,2.58397779,327030.9038,0.936927525,831.6035405,3.960016859,0.016872603,0,0.746332196,778.9584358,0.284182095,10.19228815,0.047222575,0.831443244
climb-hybrid,802.8367954,13.38061326,0,37689.81806,1133.308941,894.0799714,2933.333333,187.7838473,180,13.57758681,7.331311191,3.164692704,5.333161436,1.348789534,0.185322101,0.878202805,10517.79783,1091.445678,1180815.451,0,0,0,,-99,1200000,1180815.451,1200000,1268609.712,5184.438848,0.9459174,12,1.348789534,0.185322101,0.878202805,10517.79783,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268609.712,12,1.348789534,0.185322101,0.878202805,10517.79783,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268609.712,,12,1.348789534,0.185322101,0.878202805,10517.79783,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268609.712,12,1,0,0,4800000,5074438.848,0,42071.19134,0,42071.19134,0.725448032,40.4227584,771.4104241,3.673382972,6720.71455,15.00159498,5184429.261,5184.429261,5183.789616,,2.60897304,330316.5199,0.936286811,824.5589748,3.926471309,0.016870762,0,0.725448032,771.4104241,0.286791757,9.188480186,0.04723905,0.831751752
climb-hybrid,832.0012199,13.866687,0,37689.81806,1133.308941,1048.511966,3440,189.1766198,180,16.41168897,8.861604108,3.118998204,5.29521831,1.358635769,0.188077054,0.878606936,10444.99561,1091.445678,1180815.451,0,0,0,,-99,1200000,1180815.451,1200000,1268447.404,5183.789616,0.946038437,12,1.358635769,0.188077054,0.878606936,10444.99561,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268447.404,12,1.358635769,0.188077054,0.878606936,10444.99561,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268447.404,,12,1.358635769,0.188077054,0.878606936,10444.99561,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268447.404,12,1,0,0,4800000,5073789.616,0,41779.98245,0,41779.98245,0.704199746,42.0489984,763.1284462,3.633944982,6792.799345,15.16249854,5183778.41,5183.77841,5183.078762,,2.636956268,334432.6908,0.935484763,816.7524743,3.889297497,0.016841058,0,0.704199746,763.1284462,0.289433836,8.184672218,0.047255896,0.832067059
climb-hybrid,861.3799571,14.35633262,0,37689.81806,1133.308941,1202.943962,3946.666667,190.5841009,180,19.28798208,10.41467832,3.073335494,5.256590659,1.368472609,0.190831999,0.879010619,10372.20828,1091.445678,1180815.451,0,0,0,,-99,1200000,1180815.451,1200000,1268269.691,5183.078762,0.946170999,12,1.368472609,0.190831999,0.879010619,10372.20828,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268269.691,12,1.368472609,0.190831999,0.879010619,10372.20828,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268269.691,,12,1.368472609,0.190831999,0.879010619,10372.20828,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268269.691,12,1,0,0,4800000,5073078.762,0,41488.83311,0,41488.83311,0.682607084,43.66365656,757.8051791,3.608596091,6839.582867,15.26692604,5183071.32,5183.07132,5182.62429,,2.655117573,329628.6608,0.936402831,808.8098649,3.851475547,0.015908864,0,0.682607084,757.8051791,0.292108825,7.18086425,0.04727312,0.832389337
climb-hybrid,890.9801183,14.84966864,0,37689.81806,1133.308941,1357.375957,4453.333333,192.0064828,180,22.20770576,11.99120316,3.027705669,5.21726871,1.378299793,0.193586938,0.879413843,10299.43599,1091.445678,1180815.451,0,0,0,,-99,1200000,1180815.451,1200000,1268156.073,5182.62429,0.946255769,12,1.378299793,0.193586938,0.879413843,10299.43599,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268156.073,12,1.378299793,0.193586938,0.879413843,10299.43599,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268156.073,,12,1.378299793,0.193586938,0.879413843,10299.43599,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268156.073,12,1,0,0,4800000,5072624.29,0,41197.74394,0,41197.74394,0.660714353,45.28780007,753.4223673,3.587725559,6878.768533,15.35439405,5182618.072,5182.618072,5182.247849,,2.670329399,329084.8006,0.936502209,803.5874877,3.826607084,0.015557861,0,0.660714353,753.4223673,0.294817228,6.177056282,0.047290734,0.832718764
climb-hybrid,920.8091233,15.34681872,0,37689.81806,1133.308941,1511.807952,4960,193.4439603,180,25.17215396,13.59187731,2.982109859,5.177242593,1.388117052,0.196341868,0.879816597,10226.67888,1091.445678,1180815.451,0,0,0,,-99,1200000,1180815.451,1200000,1268061.962,5182.247849,0.946325996,12,1.388117052,0.196341868,0.879816597,10226.67888,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268061.962,12,1.388117052,0.196341868,0.879816597,10226.67888,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268061.962,,12,1.388117052,0.196341868,0.879816597,10226.67888,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1268061.962,12,1,0,0,4800000,5072247.849,0,40906.71554,0,40906.71554,0.638526778,46.92471374,749.13817,3.567324619,6917.60477,15.44108208,5182241.778,5182.241778,5181.879325,,2.685405579,329127.7547,0.936489309,798.9900141,3.804714353,0.015373905,0,0.638526778,749.13817,0.297559555,5.173248314,0.047308746,0.833055522
climb-hybrid,950.8747175,15.84791196,0,37689.81806,1133.308941,1666.239947,5466.666667,194.8967311,180,28.18267817,15.21743052,2.936549234,5.136502343,1.399022128,0.199618249,0.880080295,10154.70439,1091.445678,1180815.451,0,0,0,,-99,1200000,1180815.451,1200000,1267969.831,5181.879325,0.946394757,12,1.399022128,0.199618249,0.880080295,10154.70439,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267969.831,12,1.399022128,0.199618249,0.880080295,10154.70439,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267969.831,,12,1.399022128,0.199618249,0.880080295,10154.70439,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267969.831,12,1,0,0,4800000,5071879.325,0,40618.81755,0,40618.81755,0.616032653,48.57569169,744.5951663,3.545691268,6959.315672,15.53418677,5181872.81,5181.87281,5181.488896,,2.701597699,329343.4095,0.93644317,794.3306233,3.782526778,0.015246084,0,0.616032653,744.5951663,0.300336328,4.169440347,0.047327168,0.833399799
climb-hybrid,981.1802509,16.35300418,0,37689.81806,1133.308941,1820.671942,5973.333333,196.3649957,180,31.24021131,16.86836653,2.891477621,5.095834905,1.410009708,0.202939047,0.880331729,10082.81069,1091.445678,1180815.451,0,0,0,,-99,1200000,1180815.451,1200000,1267872.224,5181.488896,0.946467615,12,1.410009708,0.202939047,0.880331729,10082.81069,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267872.224,12,1.410009708,0.202939047,0.880331729,10082.81069,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267872.224,,12,1.410009708,0.202939047,0.880331729,10082.81069,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267872.224,12,1,0,0,4800000,5071488.896,0,40331.24275,0,40331.24275,0.593199111,50.27127124,738.5778042,3.517037163,7015.482442,15.65955902,5181479.617,5181.479617,5180.972747,,2.723401569,335562.7438,0.935238046,789.6068572,3.760032653,0.01551739,0,0.593199111,738.5778042,0.303148074,3.165632379,0.047346011,0.833751787
climb-hybrid,1011.733546,16.86222576,0,37689.81806,1133.308941,1975.103937,6480,197.8489573,180,34.34615859,18.54544408,2.846481254,5.054511966,1.420985969,0.206259861,0.880582689,10010.93261,1091.445678,1180815.451,0,0,0,,-99,1200000,1180815.451,1200000,1267743.187,5180.972747,0.946563951,12,1.420985969,0.206259861,0.880582689,10010.93261,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267743.187,12,1.420985969,0.206259861,0.880582689,10010.93261,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267743.187,,12,1.420985969,0.206259861,0.880582689,10010.93261,1091.445678,1180815.451,0,0,0,-99,1200000,1180815.451,1200000,1267743.187,12,1,0,0,4800000,5070972.747,0,40043.73042,0,40043.73042,0.569952788,52.0661113,730.0633815,3.476492293,7096.585959,15.84059366,5180957.542,5180.957542,5180.245792,,2.754885854,352326.4091,0.93199589,784.2405387,3.734478756,0.016286414,0,0.569952788,730.0633815,0.305995332,2.161824411,0.047365285,0.834111685
